Cuenta,Tipo de Documento,Identificacion Cliente,Nombre Cliente,Documento Afectado,Fecha emision,Fecha Vencimiento,Suma de Edad Cartera,Suma de Saldo Total Cartera,email
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,36372,2022/09/08,2022/10/08,26," $  125.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,36376,2022/09/08,2022/10/08,26," $  125.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,36382,2022/09/08,2022/10/08,26," $  686.144,92 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,36383,2022/09/08,2022/10/08,26," $  513.290,26 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,36384,2022/09/08,2022/10/08,26," $  684.973,40 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,36661,2022/09/09,2022/10/09,25," $  125.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,37042,2022/09/13,2022/10/13,21," $  125.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,37969,2022/09/21,2022/10/21,13," $  85.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,37970,2022/09/21,2022/10/21,13," $  85.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,38549,2022/10/06,2022/11/05,-2," $  85.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,38550,2022/10/06,2022/11/05,-2," $  85.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,38870,2022/10/08,2022/11/07,-4," $  85.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,900313349,FAST COLOMBIA S.A.S,39657,2022/10/15,2022/11/14,-11," $  85.900,00 ",diegogomez.ext@vivaair.com
13050502,FVA ,811022302,FEDERAL SAS,36530,2022/09/09,2022/10/09,25," $  187.017,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,37526,2022/09/16,2022/10/16,18," $  85.900,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,37527,2022/09/16,2022/10/16,18," $  165.787,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,39130,2022/10/11,2022/11/10,-7," $  92.900,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,39658,2022/10/15,2022/11/14,-11," $  192.807,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,40035,2022/10/20,2022/11/19,-16," $  207.283,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,40867,2022/11/01,2022/12/01,-28," $  663.600,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,40868,2022/11/01,2022/12/01,-28," $  208.440,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,811022302,FEDERAL SAS,40869,2022/11/01,2022/12/01,-28," $  416.880,00 ",recepcionfacturaelectronica@federal.co
13050502,FVA ,900301376,FEMTO SAS,38931,2022/10/09,2022/11/08,-5," $  41.900,00 ",administracion@femto.com.co
13050502,FVA ,900301376,FEMTO SAS,39710,2022/10/16,2022/11/15,-12," $  234.495,00 ",administracion@femto.com.co
13050502,FVA ,900301376,FEMTO SAS,40152,2022/10/20,2022/11/19,-16," $  60.900,00 ",administracion@femto.com.co
13050502,FVA ,900301376,FEMTO SAS,40153,2022/10/20,2022/11/19,-16," $  169.647,00 ",administracion@femto.com.co
13050502,FVA ,900301376,FEMTO SAS,40154,2022/10/20,2022/11/19,-16," $  148.900,00 ",administracion@femto.com.co
13050502,FVA ,900178348,FRANCORP SOCIEDAD POR ACCIONES SIMPLIFICADA,38741,2022/10/07,2022/11/06,-3," $  194.930,00 ",administrativa@francorp.com.co
13050502,FVA ,900178348,FRANCORP SOCIEDAD POR ACCIONES SIMPLIFICADA,38742,2022/10/07,2022/11/06,-3," $  219.730,50 ",administrativa@francorp.com.co
13050502,FVA ,900178348,FRANCORP SOCIEDAD POR ACCIONES SIMPLIFICADA,38743,2022/10/07,2022/11/06,-3," $  75.900,00 ",administrativa@francorp.com.co
13050502,FVA ,900178348,FRANCORP SOCIEDAD POR ACCIONES SIMPLIFICADA,38744,2022/10/07,2022/11/06,-3," $  75.900,00 ",administrativa@francorp.com.co
13050502,FVA ,900178348,FRANCORP SOCIEDAD POR ACCIONES SIMPLIFICADA,39112,2022/10/11,2022/11/10,-7," $  75.900,00 ",administrativa@francorp.com.co
13050502,FVA ,900178348,FRANCORP SOCIEDAD POR ACCIONES SIMPLIFICADA,39659,2022/10/15,2022/11/14,-11," $  169.647,00 ",administrativa@francorp.com.co
13050502,FVA ,900815663,FROSCH COLOMBIA S A S,39660,2022/10/15,2022/11/14,-11," $  190.780,50 ",lisbey.hernandez@frosch.com
13050502,FVA ,800252821,FUNDACION OPERACION SONRISA COLOMBIA ,39816,2022/10/16,2022/11/15,-12," $  122.320,00 ",gloria.sanchez@operacionsonrisa.org.co
13050502,FVA ,800252821,FUNDACION OPERACION SONRISA COLOMBIA ,40155,2022/10/20,2022/11/19,-16," $  67.900,00 ",gloria.sanchez@operacionsonrisa.org.co
13050502,FVA ,800252821,FUNDACION OPERACION SONRISA COLOMBIA ,40876,2022/11/01,2022/12/01,-28," $  127.800,00 ",gloria.sanchez@operacionsonrisa.org.co
13050502,FVA ,900743731,FUNDACION VIVE BAILANDO Y SOÑANDO,39054,2022/10/10,2022/11/09,-6," $  304.000,00 ",facturacionfvb@vivebailando.net
13050502,FVA ,900743731,FUNDACION VIVE BAILANDO Y SOÑANDO,40036,2022/10/20,2022/11/19,-16," $  76.000,00 ",facturacionfvb@vivebailando.net
13050502,FVA ,900743731,FUNDACION VIVE BAILANDO Y SOÑANDO,40037,2022/10/20,2022/11/19,-16," $  76.000,00 ",facturacionfvb@vivebailando.net
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,33932,2022/08/10,2022/09/09,55," $  157.496,80 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,38745,2022/10/08,2022/11/07,-4," $  64.900,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,38747,2022/10/08,2022/11/07,-4," $  164.700,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,38871,2022/10/08,2022/11/07,-4," $  109.800,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,38872,2022/10/08,2022/11/07,-4," $  55.000,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,38873,2022/10/08,2022/11/07,-4," $  54.900,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,38874,2022/10/08,2022/11/07,-4," $  54.900,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,39661,2022/10/15,2022/11/14,-11," $  737.356,50 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,39662,2022/10/15,2022/11/14,-11," $  175.437,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,39663,2022/10/15,2022/11/14,-11," $  1.256.912,50 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,39664,2022/10/15,2022/11/14,-11," $  736.488,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,39665,2022/10/15,2022/11/14,-11," $  61.000,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,39666,2022/10/15,2022/11/14,-11," $  192.807,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40038,2022/10/20,2022/11/19,-16," $  159.615,82 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40323,2022/10/21,2022/11/20,-17," $  140.000,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40365,2022/10/22,2022/11/21,-18," $  78.900,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40596,2022/10/25,2022/11/24,-21," $  326.845,50 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40597,2022/10/25,2022/11/24,-21," $  196.667,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40598,2022/10/25,2022/11/24,-21," $  85.642,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40599,2022/10/25,2022/11/24,-21," $  129.800,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,890321989,FUNDACION WWB COLOMBIA ,40600,2022/10/26,2022/11/25,-22," $  78.900,00 ",facturacion@fundacionwwbcol.org
13050502,FVA ,901344803,GAM COMPANY SAS,20319,2022/01/30,2022/03/01,247," $  69.000,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20320,2022/01/30,2022/03/01,247," $  154.014,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20321,2022/01/30,2022/03/01,247," $  116.700,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20322,2022/01/30,2022/03/01,247," $  137.700,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20511,2022/02/02,2022/03/04,244," $  438.399,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20514,2022/02/02,2022/03/04,244," $  158.742,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20518,2022/02/02,2022/03/04,244," $  133.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20522,2022/02/02,2022/03/04,244," $  223.494,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20523,2022/02/02,2022/03/04,244," $  135.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20524,2022/02/02,2022/03/04,244," $  238.934,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20525,2022/02/02,2022/03/04,244," $  137.700,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20527,2022/02/02,2022/03/04,244," $  427.784,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20528,2022/02/02,2022/03/04,244," $  359.848,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,20530,2022/02/02,2022/03/04,244," $  79.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21032,2022/02/10,2022/03/12,236," $  235.074,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21034,2022/02/10,2022/03/12,236," $  79.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21036,2022/02/10,2022/03/12,236," $  42.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21680,2022/02/21,2022/03/23,225," $  98.700,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21681,2022/02/21,2022/03/23,225," $  231.310,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21683,2022/02/21,2022/03/23,225," $  133.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,21684,2022/02/21,2022/03/23,225," $  388.470,40 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22292,2022/03/02,2022/04/01,216," $  293.842,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22293,2022/03/02,2022/04/01,216," $  116.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22294,2022/03/02,2022/04/01,216," $  262.769,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22296,2022/03/02,2022/04/01,216," $  218.210,61 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22298,2022/03/02,2022/04/01,216," $  294.711,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22299,2022/03/02,2022/04/01,216," $  61.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22303,2022/03/02,2022/04/01,216," $  337.846,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22304,2022/03/02,2022/04/01,216," $  187.692,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22305,2022/03/02,2022/04/01,216," $  187.692,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22306,2022/03/02,2022/04/01,216," $  253.988,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22307,2022/03/02,2022/04/01,216," $  131.600,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22308,2022/03/02,2022/04/01,216," $  158.742,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22694,2022/03/07,2022/04/06,211," $  126.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22695,2022/03/07,2022/04/06,211," $  55.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22696,2022/03/07,2022/04/06,211," $  80.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22697,2022/03/07,2022/04/06,211," $  269.814,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22698,2022/03/07,2022/04/06,211," $  101.700,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,22864,2022/03/10,2022/04/09,208," $  45.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23041,2022/03/14,2022/04/13,204," $  237.737,40 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23383,2022/03/17,2022/04/16,201," $  225.231,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23384,2022/03/17,2022/04/16,201," $  416.011,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23385,2022/03/17,2022/04/16,201," $  91.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23386,2022/03/17,2022/04/16,201," $  111.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23387,2022/03/17,2022/04/16,201," $  35.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23543,2022/03/22,2022/04/21,196," $  107.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23544,2022/03/22,2022/04/21,196," $  190.491,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23545,2022/03/22,2022/04/21,196," $  416.011,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23546,2022/03/22,2022/04/21,196," $  236.811,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23547,2022/03/22,2022/04/21,196," $  176.305,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23548,2022/03/22,2022/04/21,196," $  45.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,23549,2022/03/22,2022/04/21,196," $  235.942,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24294,2022/04/04,2022/05/04,183," $  438.399,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24345,2022/04/04,2022/05/04,183," $  48.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24346,2022/04/04,2022/05/04,183," $  269.138,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24348,2022/04/04,2022/05/04,183," $  73.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24351,2022/04/04,2022/05/04,183," $  115.600,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24352,2022/04/04,2022/05/04,183," $  237.737,40 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24374,2022/04/04,2022/05/04,183," $  161.830,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24386,2022/04/04,2022/05/04,183," $  177.174,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24387,2022/04/04,2022/05/04,183," $  412.344,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24403,2022/04/04,2022/05/04,183," $  99.900,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24404,2022/04/04,2022/05/04,183," $  308.124,50 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24405,2022/04/04,2022/05/04,183," $  65.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,24989,2022/04/07,2022/05/07,180," $  430.776,00 ",gamcompanysas@gmail.com
13050502,FVA ,901344803,GAM COMPANY SAS,25637,2022/04/18,2022/05/18,169," $  139.800,00 ",gamcompanysas@gmail.com
13050502,FVA ,860001697,GASEOSAS LUX S.A.S.,38715,2022/10/07,2022/11/06,-3," $  439.600,00 ",ehenao@postobon.com.co
13050502,FVA ,860001697,GASEOSAS LUX S.A.S.,39360,2022/10/12,2022/11/11,-8," $  428.074,00 ",ehenao@postobon.com.co
13050502,FVA ,860001697,GASEOSAS LUX S.A.S.,39415,2022/10/12,2022/11/11,-8," $  354.734,00 ",ehenao@postobon.com.co
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,35686,2022/09/05,2022/10/05,29," $  140.830,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,35691,2022/09/05,2022/10/05,29," $  63.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,35692,2022/09/05,2022/10/05,29," $  63.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,35694,2022/09/05,2022/10/05,29," $  1.207.400,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,36562,2022/09/09,2022/10/09,25," $  1.056.300,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,37043,2022/09/13,2022/10/13,21," $  194.700,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,37044,2022/09/13,2022/10/13,21," $  627.600,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,37530,2022/09/16,2022/10/16,18," $  159.000,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,37974,2022/09/21,2022/10/21,13," $  100.000,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38218,2022/09/23,2022/10/23,11," $  300.000,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38219,2022/09/23,2022/10/23,11," $  54.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38307,2022/09/28,2022/10/28,6," $  343.500,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38319,2022/09/28,2022/10/28,6," $  318.000,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38320,2022/09/28,2022/10/28,6," $  2.624.190,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38748,2022/10/08,2022/11/07,-4," $  181.227,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38749,2022/10/08,2022/11/07,-4," $  85.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38750,2022/10/08,2022/11/07,-4," $  63.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38875,2022/10/08,2022/11/07,-4," $  46.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38876,2022/10/08,2022/11/07,-4," $  46.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38877,2022/10/08,2022/11/07,-4," $  46.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38878,2022/10/08,2022/11/07,-4," $  46.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38879,2022/10/08,2022/11/07,-4," $  80.000,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,38880,2022/10/08,2022/11/07,-4," $  545.400,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,39131,2022/10/11,2022/11/10,-7," $  101.800,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,39667,2022/10/15,2022/11/14,-11," $  614.354,70 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,39799,2022/10/16,2022/11/15,-12," $  64.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,39800,2022/10/16,2022/11/15,-12," $  64.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,39801,2022/10/16,2022/11/15,-12," $  65.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40039,2022/10/20,2022/11/19,-16," $  65.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40040,2022/10/20,2022/11/19,-16," $  175.630,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40041,2022/10/20,2022/11/19,-16," $  263.445,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40366,2022/10/22,2022/11/21,-18," $  66.000,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40601,2022/10/26,2022/11/25,-22," $  463.200,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40602,2022/10/26,2022/11/25,-22," $  1.573.162,30 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40603,2022/10/26,2022/11/25,-22," $  737.980,85 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900961218,GBT TRAVEL SERVICES COLOMBIA SAS,40604,2022/10/26,2022/11/25,-22," $  89.900,00 ",recepcionfacturasgbtco@amexgbt.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,36189,2022/09/07,2022/10/07,27," $  100.000,00 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,36193,2022/09/07,2022/10/07,27," $  772.096,50 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,36811,2022/09/12,2022/10/12,22," $  81.000,00 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,37531,2022/09/16,2022/10/16,18," $  156.330,00 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,38321,2022/09/28,2022/10/28,6," $  80.000,00 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,38322,2022/09/28,2022/10/28,6," $  308.800,00 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,38323,2022/09/28,2022/10/28,6," $  120.000,00 ",facturaelectronica@genserpower.com
13050502,FVA ,900579800,GENSER POWER SAS ESP,38751,2022/10/08,2022/11/07,-4," $  468.990,00 ",facturaelectronica@genserpower.com
